Station,Id,Id1,Syn,Pro,Peuk,SynFSC,ProFSC,PeukFSC
SEATS,S20,3,4.818592765529793,179.2180699509771,0.7623661889254278,0.06722023588859741,0.013116606198503734,1.4207436705745393
SEATS,S21,1,4.887789596869893,175.0120484013563,0.809768127242624,0.07167110863260578,0.01428553230698679,1.279664099620817
SEATS,S21,2,4.887816829120607,173.1308492368511,0.8462488838477469,0.06848670936047022,0.014652513378366525,1.4089621896657603
SEATS,S21,3,4.818477124025829,172.7575450710798,0.7696432426726367,0.06815655885574151,0.014488420270959413,1.435520233474354
SEATS,S22,1,4.771080850644962,168.70222108280217,0.729521356442855,0.08242516656247831,0.015641195495460388,1.320202420122971
SEATS,S22,2,4.836725902251534,171.13109534693288,0.7368164647472172,0.08236327757874083,0.01615191231517314,1.538116415138572
SEATS,S22,3,4.658043839119813,168.37533367042977,0.6930527110993411,0.07942982652023164,0.015763238351103,1.4029012050255427
SEATS,S23,1,4.800263657214832,166.82743219850602,0.7587107733400655,0.08691619460395636,0.017576401654962714,1.5162285421442685
SEATS,S23,2,4.778478203513257,168.2808286462198,0.7951879876770626,0.08338389068346191,0.017557569160751935,1.5095311027546479
SEATS,S23,3,4.99730339063494,169.7040459459124,0.7514193419494875,0.08143490091483402,0.017865736924436704,1.5144114534641
SEATS,S24,1,4.424728713102455,160.89152974246363,0.7003678169104133,0.08882306640245569,0.018514712316880972,1.4004395629989623
SEATS,S24,2,4.413636363147341,162.0744377456125,0.6857670777878833,0.09186171894891618,0.01808486434403211,1.4121141937363013
SEATS,S24,3,4.530436103250465,162.54122083468178,0.7878907187953867,0.08848233902306314,0.01881447398754744,1.371714961391916
SEATS,S25,1,4.756489436540109,155.6897394480527,0.674819118705917,0.08995352031577207,0.01825732953629154,1.394914320907262
SEATS,S25,2,4.490197659929555,155.82920806300837,0.7368179383908833,0.0871983094621471,0.018186731557358997,1.4001490259159781
SEATS,S25,3,4.501289525209461,154.3132512759004,0.7514308283574952,0.08789989797671344,0.018812252611059885,1.4872379736983268
SEATS,S26,1,4.318868849587553,151.3354990132504,0.5763355390496905,0.08580108121823833,0.016801877682781567,1.2033860315625506
SEATS,S26,2,4.293386407718171,151.6364925277176,0.583639553568081,0.08087039579784483,0.016830275753509365,1.2309118986752665
SEATS,S26,3,4.438220217018922,152.314790855125,0.6010055359043696,0.08441561399204908,0.016735357285991296,1.4060634951856135
SEATS,S27,1,4.683620845705354,151.21094613378523,0.8098053784656464,0.07929210625592684,0.016670363366746883,1.2000260338542703
SEATS,S27,2,4.8659713414728545,149.5208785921051,0.7331768225808805,0.07770500256156787,0.016561488304414736,1.201650068451255
SEATS,S27,3,4.895297539215055,150.84577310248096,0.7076670944200267,0.07734990634175867,0.016908409250422862,1.2612037667012141
SEATS,S28,1,4.9753178818513755,161.38413809723772,0.7514043135347385,0.07078886615040682,0.014118949878480043,1.1553356679872813
SEATS,S28,2,5.12857281920445,163.1367669571078,0.6711630996421054,0.06897920124212217,0.01435237492137095,1.0949027762740413
SEATS,S28,3,5.252760876370278,165.51303611418405,0.758732126586818,0.06929284555955185,0.01405464740388218,1.2698188017611498
SEATS,S29,1,5.43253004249345,192.52166572223683,0.8754313605083995,0.05826207695311104,0.01156058506244225,1.0777613618238775
SEATS,S29,2,5.230736125634046,191.73840239885365,0.8729968208751692,0.060595078595961686,0.011523785264717201,1.101484579986369
SEATS,S29,3,5.44598658518447,189.55898878129784,0.8170810181759354,0.06136905922784985,0.011437922421153195,1.1149260108903603
SEATS,S3,1,5.055601811084397,178.20125966218703,0.831672643242332,0.06065044423016938,0.01388321926608017,1.2925028806295948
SEATS,S3,2,5.032919220169349,178.2337166112672,0.9119239726744056,0.06004002810333008,0.014106255259626136,1.1721378594535732
SEATS,S3,3,5.384973564719172,177.3087834046929,0.8632715651092208,0.061534136908830014,0.014117450748503757,1.2101579892313403
SEATS,S30,1,5.230676234487646,199.27270157043176,0.820713134621134,0.058638002288652666,0.010265749259055637,1.0881208093955002
SEATS,S30,2,5.394856866999927,198.2892376170488,0.8498987814262645,0.05476050988852789,0.01036183606557798,0.9755808832596403
SEATS,S30,3,5.194296686417223,197.16441326841556,0.8754432617557119,0.06150217438336095,0.010481901845466051,1.1694673025032012
SEATS,S31,1,5.263536358774862,198.3875376601793,0.8827276863980467,0.054483422243983046,0.010452256829333251,1.083527419084453
SEATS,S31,2,5.227013503543681,197.57235310189918,0.849891417291574,0.059947248543457676,0.010078511372483095,1.0598895417424778
SEATS,S31,3,5.040988972294173,197.54694700543254,0.8754250024244584,0.05866417094826032,0.010301880521002343,1.0934443730845502
SEATS,S32,1,5.3584770808387,195.81980452331595,0.8645050146119453,0.05258960628416194,0.010480719609990958,1.076342554379235
SEATS,S32,2,5.3912667991082595,197.95943788065307,0.8316703857893661,0.05320688231714324,0.010278932727321733,1.0673123981291945
SEATS,S32,3,5.526166336611109,196.67686733063863,1.0432246714509625,0.05508547146573316,0.010226083636727796,1.1029699356901057
SEATS,S33,1,5.6537606281065775,191.3451451801386,0.9921438005451542,0.05244061235263065,0.010623262361428822,1.1247256730600035
SEATS,S33,2,5.799678213121562,190.32971567158236,0.9556791175846108,0.05162703123333404,0.01097810741000412,1.0858081225463803
SEATS,S33,3,5.438626761960162,192.9782406508439,0.955684445215739,0.05221886770768183,0.010618356306654862,1.141889607979615
SEATS,S4,1,5.045501077109538,158.96784991204342,0.7805951863188111,0.06753769184888468,0.015488508512171647,1.2736865680132352
SEATS,S4,2,4.809404503802107,161.47576868210314,0.7660141905680828,0.06621850579514646,0.014688249837474167,1.2821395431075329
SEATS,S4,3,5.014765374674077,161.77189830053678,0.8498955250895222,0.06576042625526496,0.015290752754298993,1.2817065858410435
SEATS,S5,1,4.346382698101927,158.95172881251614,0.8754877877017928,0.0701015708105823,0.016302436200396467,1.2958235440252688
SEATS,S5,2,4.418535747496632,155.86192607847158,0.7951766881607023,0.07512023913599915,0.01628599052971956,1.2214897908929574
SEATS,S5,3,4.426898790648174,157.1622086247375,0.7842427144621761,0.07739032940852637,0.016181363577200986,1.2695374791492113
SEATS,S6,1,4.277515042667356,154.2436021693616,0.7331851955731093,0.07829481695880924,0.017539591072065108,1.4843630733120148
SEATS,S6,2,4.403169139116741,154.751644850049,0.6894053358776142,0.07964847109333145,0.017295129880848824,1.469076715961687
SEATS,S6,3,4.358221034570056,153.31594115334906,0.7258898530888085,0.07919582208324347,0.01757635002171118,1.350336372753469
SEATS,S7,1,4.409955634193885,163.73503634574303,0.7076411747254088,0.0869226023132243,0.01947374645727859,1.6448265936724749
SEATS,S7,2,4.336175573686918,162.60662449140412,0.7149301661012147,0.08591115943466146,0.018960945591378394,1.469377355375795
SEATS,S7,3,4.47003573367421,161.38396839188988,0.7587163890105455,0.08670766726145004,0.018825459973188886,1.4962975361954847
SEATS,S8,1,4.742379542603979,157.08814786084122,0.7587037281162627,0.08594763932478464,0.019787331947647875,1.3843261309031127
SEATS,S8,2,4.616496878977845,158.45286540554662,0.7368368906432304,0.08647725047488365,0.019753247220853205,1.4253395524995995
SEATS,S8,3,4.704999264002658,157.35061872263233,0.7149316442495233,0.08783477333257977,0.019580221969466835,1.4477693552147284
SEATS,S9,1,4.53481712408485,150.33051745374377,0.7113087281231741,0.08608947986888843,0.01895018243744586,1.3389862401375812
SEATS,S9,2,4.344210165585456,150.17823583560732,0.7222509059010566,0.08763664603844024,0.018682076029734707,1.413234565011348
SEATS,S9,3,4.449904945442336,150.9034327777299,0.7295307361746671,0.08543444510289426,0.018819925794961532,1.3658771565883034
M4,M1,1,4.160267203972812,148.4895371264142,0.7694111195563467,0.08492902926792814,0.018484682484561817,1.2388480685388799
M4,M1,2,4.22836992092572,148.99762555284465,0.711536936967882,0.0857290837277872,0.01797989213260809,1.2496594045251086
M4,M1,3,4.252158934737164,146.33692351257753,0.6876990812262528,0.08290953869132396,0.018437142002462797,1.2799747407336295
M4,M10,1,4.3339886538278325,161.66831575837296,0.987319174374961,0.057604130957043115,0.012265533874467976,1.1030152993122595
M4,M10,2,4.459869834138009,163.84289360279666,0.9566526196596911,0.057415142016149355,0.011460989694115721,1.1669616491855987
M4,M10,3,4.119440370484406,161.67038950274184,0.891976694325809,0.054780766339369596,0.011732789158643297,1.1393326976031322
M4,M11,1,4.371532861390782,160.9772716139244,0.9737214940481024,0.05934407433408596,0.013853614110032011,1.1542600337734361
M4,M11,2,4.201227149930047,158.39375433536685,0.9124214292906883,0.06187039100317071,0.013344055327986777,1.3410019218053657
M4,M11,3,4.153390139224079,160.99493416713668,0.9191928996643455,0.06363636363636363,0.013286030375874126,1.2687848284527974
M4,M12,1,3.8572129015785457,145.7570304857524,0.926003446344462,0.07194197476341202,0.017314891956369732,1.3295339611177335
M4,M12,2,3.878802819860987,144.61452936263504,0.7949419734189027,0.07211310612878497,0.017390997429428325,1.3240975368596752
M4,M12,3,3.881041344726263,144.60623873560766,0.8987674693050292,0.06989884273800535,0.017775331433096453,1.2987068703862474
M4,M13,1,3.9253241879315475,152.6450483414096,0.755786794587521,0.0742147096413801,0.016611976052851574,1.376093896122467
M4,M13,2,3.789187506015278,152.3369126711789,0.8306939427263358,0.07898154144007594,0.01636175692015171,1.3767207799584695
M4,M13,3,3.908492993019818,151.2736591165998,0.8579618765165454,0.07601457658412387,0.016745756667940984,1.3187599380365345
M4,M14,1,4.163777511445149,139.63805536388134,0.7694313021271159,0.07996551880165165,0.019592710261481974,1.424093623689904
M4,M14,2,4.0990102881461326,140.47961625436358,0.7592018298378613,0.08156688484641902,0.019804209670620417,1.4150942757509086
M4,M14,3,3.983195786545733,138.91480416599322,0.7285503404451169,0.08193317585724999,0.019815702853875787,1.4716126440604715
M4,M15,1,4.099044854799484,131.0319811804568,0.6706902979744999,0.0874775223503848,0.022716529686611985,1.4384039124307042
M4,M15,2,4.112553571693054,134.37292175060003,0.6332243082242617,0.09087960485472742,0.022473071412689227,1.443436197216331
M4,M15,3,4.082038132428927,133.43399611542054,0.6706941365624313,0.08821417616006026,0.02230590993013972,1.5622079261503352
M4,M16,1,3.9049854601952294,130.79151350235298,0.6196219002717663,0.09990437936876967,0.023606434213370532,1.4251251198544788
M4,M16,2,3.7857897047781988,129.57867921269292,0.7728216868028428,0.09513477536845158,0.023167850828324222,1.3288013294382321
M4,M16,3,3.9117259601503784,131.7288657873205,0.6672745633282209,0.09418540018413263,0.023458621429298145,1.522751813834542
M4,M17,1,3.292145997517573,128.7614130054357,0.6638765234706923,0.09810344951855166,0.02315637075660385,1.3657640933445099
M4,M17,2,3.4318804540163415,128.647852019307,0.5924079355147256,0.10077357550403558,0.02227434757372992,1.2613763921895023
M4,M17,3,3.5780941431800546,128.0045347890367,0.6604652222149345,0.09735880462233107,0.022152508260790287,1.3972803257008264
M4,M18,1,3.465821981163592,128.84823054923115,0.6809080513091537,0.09203700179495755,0.022776278510180423,1.3202692875013011
M4,M18,2,3.4045861203269254,128.78526630688822,0.6672964745180303,0.09417244921057527,0.023670956417459064,1.3852856087840175
M4,M18,3,3.6769057330836317,129.13765598559965,0.7558085308839105,0.09199713903465158,0.023226617011751403,1.3452222434980117
M4,M19,1,3.9935052364383923,157.92909471633283,0.7626042052424059,0.07366365938106638,0.01622013181674041,1.239112066717912
M4,M19,2,4.0242111194850265,157.48215697368815,0.7898620809818325,0.07488590775052954,0.016926411467019016,1.181429730930245
M4,M19,3,4.082172146439703,155.82081779640572,0.8000933573124893,0.07561225139841493,0.016398161855243884,1.2809051467317873
M4,M2,1,4.371433045100691,139.8348056677258,0.7830448173809075,0.08345845761947024,0.020525250689171777,1.3183497750340436
M4,M2,2,4.20106431641589,138.68278443558967,0.6876944829141082,0.08261797189617938,0.020620973835820167,1.2358028400851764
M4,M2,3,4.30334794215575,138.03596274606465,0.6809060797231754,0.08051878117521287,0.01985734725876388,1.2541313078631249
M4,M20,1,4.51436404187159,172.10648310198144,0.8375088669899604,0.06708368653679662,0.013874093768403343,1.2357924160212763
M4,M20,2,4.3509287694171395,171.17738538833626,0.8034578948219442,0.06992726759910471,0.013994948246756784,1.2342754057250411
M4,M20,3,4.449786223448296,174.2973788740912,0.7728400970494866,0.06867322549082425,0.013588154020603635,1.209395934906228
M4,M21,1,4.626711076634486,178.03139844549537,0.7694158987059652,0.06101287785834311,0.012482425472939858,1.1231699796284178
M4,M21,2,4.6403480467979605,176.6328682490148,0.8919811585112396,0.0606402279048195,0.012382474319845774,1.1514978295312421
M4,M21,3,4.521127296272861,177.34865303247105,0.8238802402716674,0.058890375793897415,0.01220704318621579,1.161141172578244
M4,M22,1,4.491581364908445,178.23112802621057,0.7989068641223146,0.05908385061609735,0.01181727235290061,1.1725516786311045
M4,M22,2,4.455390556179831,177.2033702173829,0.8102565965768075,0.058237142049673674,0.011985577070155969,1.1015284663207638
M4,M22,3,4.418935343874677,176.15823608124134,0.8443003159457529,0.056243037746504264,0.012428898756335563,1.1339217185693422
M4,M23,1,4.388315689438527,173.91891746307203,0.81025454391691,0.05471172227121564,0.011555377021484839,1.0141153640488154
M4,M23,2,4.320395132414232,172.5455282328424,0.8102870737028014,0.05451110689043291,0.011064831209070423,1.1268705402680541
M4,M23,3,4.272650210638696,174.52414527818158,0.8731685234231596,0.05759323283412262,0.01122806339197144,1.0738456039874804
M4,M24,1,4.262368813706518,170.20199263596047,0.9192011497995166,0.054411204296109225,0.010896043512075642,1.071200734805534
M4,M24,2,4.12677853072435,167.20592037450086,0.824077078950536,0.05671220944154523,0.01204668953656909,0.9429997853217014
M4,M24,3,4.259014413405337,170.11199531060433,0.8783481969399527,0.05531342049716742,0.011243027714454323,1.1427394132014426
M4,M25,1,4.140114716484756,166.80304291942528,0.8988406950262957,0.05416907352611786,0.011959982219867564,1.0690304626925806
M4,M25,2,3.9594209428957887,164.66492434990744,0.9328297863222075,0.05234439544160773,0.011302584121332115,1.053625051483379
M4,M25,3,4.119343704415443,164.75065529851452,0.7021096135928098,0.05366314366276421,0.01134439099475578,1.0408437302157134
M4,M26,1,4.058261768985582,170.0255601036887,0.7864474121690208,0.05682460626330528,0.011970668287861638,1.1007400798804288
M4,M26,2,3.843643484796904,172.49314864173473,0.8443196791369008,0.05521117596313261,0.012031650454698662,1.149675866518832
M4,M26,3,4.017213948976978,172.21591934148256,0.8647223246102987,0.05804450927799909,0.012152381241542635,1.2382600931146626
M4,M27,1,3.867460353344982,169.6167579855492,0.7489799388111417,0.06276465191198052,0.013107475845065128,1.2795343290483299
M4,M27,2,3.8947114825553095,165.5982683765485,0.7524107338190033,0.0679415899539815,0.013660567621274936,1.2365129133700388
M4,M27,3,3.8812013919398236,169.99358377092426,0.8068852346523204,0.06382610784219914,0.013222976686438908,1.1946831450889674
M4,M28,1,3.738155765219995,154.9724538099244,0.7733214292551753,0.07375286856229638,0.015619323601211904,1.3923620939395176
M4,M28,2,3.7926643145896124,157.58624957814297,0.8136839930283521,0.06994685041004142,0.015476786559374992,1.240968371024822
M4,M28,3,3.6019896104875198,157.26192316613486,0.7898517113085368,0.07172507940482611,0.015229405785622112,1.372813386888152
M4,M29,1,3.8640723095285923,143.24986663271534,0.7251516564066122,0.07233974692700221,0.01733432847524776,1.4120490668051997
M4,M29,2,4.042343112992391,143.79938730114273,0.7932489333892143,0.07372056912252734,0.01725072835856138,1.353405508861695
M4,M29,3,3.755122447551003,141.60525284021978,0.7557921202447426,0.07209886325676891,0.01727139165623568,1.2964520382539828
M4,M3,1,4.52799024085941,147.9120781987804,0.8238899535999828,0.07022295469169704,0.01649729471973631,1.1726185621057195
M4,M3,2,4.507461651860568,146.02950173805817,0.7762093828764538,0.07327009734169093,0.01615511522227433,1.1935376458943234
M4,M3,3,4.470048476374504,145.44051926757714,0.7580582274327172,0.07334443770059897,0.01560575014884349,1.2096359406330555
M4,M30,1,3.5916809480217835,146.90828716707608,0.8238779795921621,0.08422395109466367,0.016746301964234267,1.3607819429500583
M4,M30,2,3.5919518401831163,145.61613652775372,0.6858117787072027,0.08532156320811088,0.01714125020174449,1.4457944903155806
M4,M30,3,3.4078564280763928,142.15289417530505,0.7047216376859227,0.08349592451449216,0.01719017417655707,1.3320340539114859
M4,M31,1,3.658693932477492,140.43981679939586,0.6967864105442358,0.08991124665907985,0.019690465660652454,1.4949886173577622
M4,M31,2,3.479346892249032,139.32258521700064,0.7353738209769674,0.08943474719264355,0.020201395682001893,1.424369606668684
M4,M31,3,3.649602919633252,139.3045263671207,0.7626035951472466,0.07920500769694791,0.020115535164880804,1.4008698571753364
M4,M32,1,3.4520988724556187,147.5414802115203,0.7285494661789964,0.08989582083961964,0.020170202080777598,1.4312132071091246
M4,M32,2,3.465767913187236,144.94944466783866,0.7013243517844504,0.09823401197215312,0.020788306966175524,1.4143422633124276
M4,M32,3,3.4248624650902286,145.53963258708475,0.653651683198135,0.09096293985341207,0.02040863455114682,1.34445636616209
M4,M32,4,3.6223946076807003,NA,NA,0.0876365561261672,NA,NA
M4,M32,5,3.513414805391178,NA,NA,0.0935053584656296,NA,NA
M4,M32,6,3.493228779076619,NA,NA,0.09381483617202059,NA,NA
M4,M33,1,3.567873240901105,142.5004506668416,0.6264205863747859,0.09523153325655438,0.020212019044037705,1.3445809649677967
M4,M33,2,3.4021734894380744,142.67796794410702,0.6945071835536969,0.09518363407233,0.020522601010504425,1.3973605919959111
M4,M33,3,3.421541037955669,141.7539367528136,0.7115444236008144,0.09285552552488577,0.020372307420070162,1.347127649545144
M4,M4,1,4.939817546822711,164.39277257392365,0.8749366416864144,0.06577777870211068,0.013585961275509435,1.1794679558300019
M4,M4,2,4.875547384037571,165.45795089634976,0.9056301686988978,0.06229238492542456,0.013388704342155935,1.1598956691661433
M4,M4,3,4.790084726616399,163.0399401414509,0.8715435960007054,0.06259845301801675,0.013182574205363918,1.1728728033286644
M4,M5,1,4.745772817733995,177.61582456730127,0.9191955959743031,0.05528852449525616,0.011976423462404217,1.2282998399651537
M4,M5,2,4.681095031402222,174.08564647561116,0.8306814145848725,0.058384428900950344,0.011758806133138278,1.1140043289415844
M4,M5,3,4.69482060632399,173.76972685795852,0.9362417339655039,0.05754986019914514,0.012235648498393243,1.1494092305504373
M4,M6,1,4.419013707811798,175.36471193327094,0.8987824490464674,0.05575800467253941,0.011897248278492728,1.2060380190474613
M4,M6,2,4.507561739310647,172.97261438535546,0.9055976986621077,0.05397928960180383,0.01170604192004229,1.1238228091412235
M4,M6,3,4.596036123974265,175.94973685445467,0.994118994652522,0.05559751631971935,0.011935416647495319,1.090059321061791
M4,M7,1,4.327075879482315,172.00207287118323,0.9906992524173834,0.05342440731568957,0.010800351436884703,0.9969671821408181
M4,M7,2,4.31694272256495,170.69626582214966,1.0213585380385923,0.05380644527709173,0.010695450730260962,1.0509687427294994
M4,M7,3,4.398535223512719,171.82203771724994,0.9804784399161479,0.05671998799814364,0.010685297585748077,1.0026268081651881
M4,M8,1,4.218187771203955,170.0893034592001,0.8851720915017677,0.0513059800932581,0.010860750057619247,0.9926215674936935
M4,M8,2,4.242024544664965,168.93183354507363,0.9021926864130796,0.051213391279303806,0.01075462391663909,1.0434870815568922
M4,M8,3,4.357824311802032,169.36956551838088,0.9396558672323132,0.050378431829894925,0.010796375881482887,1.1376928996719184
M4,M9,1,4.245436059853642,167.40360481427945,0.8443195953550771,0.05088439653204188,0.010809305929644075,1.0099529154043467
M4,M9,2,4.3135862807709255,166.99382517256197,0.9532790802902358,0.05243445493125369,0.01066679060170058,1.0377070750973703
M4,M9,3,4.282921922126842,167.34036432144558,1.0417918188957183,0.051192180027692435,0.010560125851620205,1.0850670528451123
K11,K1,1,7.687208162090618,124.91881464989712,0.7353601045704695,0.11306049418855774,0.028016810356296787,1.4390972336729675
K11,K1,2,7.374359072770561,121.79608562755958,0.7558207359903345,0.11987385021922627,0.028388609771628784,1.4011286716543097
K11,K1,3,7.738450731511183,125.38469209492129,0.817082378374915,0.115139566821202,0.026987384599857903,1.4653071326882618
K11,K10,1,7.993604717570779,166.81713422528458,0.9600496296230663,0.056637229341429174,0.014036555763791399,1.2074653702256555
K11,K10,2,7.9258669447973435,172.23099527637802,0.9532829658690963,0.06146232878596939,0.014440723762773984,1.2831855302475828
K11,K10,3,7.707603626032525,167.58250588683595,0.9872814441720764,0.05989363992385001,0.013636755496874365,1.2369317379814686
K11,K11,1,7.363970984593313,171.35974230154633,0.9702817266218366,0.0606345956666928,0.0143287429646536,1.2556438907640808
K11,K11,2,7.402575028406767,170.1472924696798,0.8681444344425677,0.06315354751416483,0.014254823905331343,1.3716557397348557
K11,K11,3,7.5448022461626065,169.853381974982,0.8920298684542433,0.0617434032495002,0.014057788528446934,1.245868401868849
K11,K12,1,7.2957499036999085,161.74912407523635,0.885158713722368,0.06486260843245652,0.015472462003991293,1.4067491786953745
K11,K12,2,7.431863437848426,163.34779883829214,0.8408933989348538,0.06417953558541575,0.01467149055948897,1.2390136666590954
K11,K12,3,7.26507415657591,162.8581817392218,0.8170644950550535,0.064841026527374307,0.015578236013281652,1.3446000337969406
K11,K13,1,7.428582404423251,164.54178163428938,0.8885704591480141,0.07283769444882529,0.016060784769291292,1.3743707464185744
K11,K13,2,7.469351177353586,165.01342368565557,0.8511111186592509,0.07248248665436985,0.01613098455744501,1.3546595196535982
K11,K13,3,7.1970935007155905,164.66840985932433,0.8511226940297528,0.0743139028672859,0.016018399022295335,1.3062676288609
K11,K14,1,7.898459673506443,167.21583850169935,0.7966549843105637,0.07413393548493954,0.017972762393497425,1.4010466340838603
K11,K14,2,7.73046191567517,165.54903572147643,0.8216171026635712,0.07823100151213307,0.018086860832300544,1.3574299878996965
K11,K14,3,7.918700893742969,166.1292951406059,0.8000406648741916,0.07364406754723878,0.017371060904759504,1.4068349330458902
K11,K15,1,7.231158656174568,161.8247400764713,0.8238751234582223,0.08040964512666732,0.017483167752902613,1.4832079705559966
K11,K15,2,7.367382873943123,163.47146768727035,0.8102759353042807,0.07909112044944289,0.017993677540695193,1.4324812009202614
K11,K15,3,7.646357788835656,163.98135448009612,0.8477039206595167,0.0784518299032393,0.01746909649827362,1.3958457271174347
K11,K16,1,7.636328936174963,162.15710708534215,0.8375120888288174,0.08754520769193361,0.02031263259421135,1.3962224306023618
K11,K16,2,7.435355137121503,161.50106292571775,0.817071358577907,0.09125760691459917,0.019835901313450876,1.4413243889426788
K11,K16,3,7.544546716526307,162.13285367076523,0.8239080800538656,0.09110882180529108,0.01984758773070826,1.3386889214941535
K11,K17,1,7.76559098969273,162.2977829145907,0.8647243999513491,0.08432247509775447,0.019544190788826382,1.2853456258444957
K11,K17,2,7.619115241756182,160.98189426079574,0.7966401132846753,0.08503087063350062,0.01958087173387052,1.2757535489506249
K11,K17,3,7.5237595813210305,162.29872892603183,0.7557803760520456,0.08292871364635003,0.019499213907273924,1.327583978171776
K11,K2,1,7.660057263530813,126.91182874217853,0.7694101962479839,0.09628908193133205,0.024327899415333813,1.4513794893761536
K11,K2,2,7.744532556264799,126.14368131512856,0.7876116546616871,0.094109342282216707,0.02467198680057126,1.328685024483203
