Station,Incubation,ExpID,Treat,Dilu,Id,Id1,Syn,Pro,Peuk,SynFSC,ProFSC,PeukFSC
M4,Day-1,M2,kDa30,0.819336337566571,E,1,3.2770950372441803,126.08961698672732,0.47125168304172504,0.12188872286887277,0.026955221610753338,1.7086710461257542
M4,Day-1,M2,kDa30,0.819336337566571,E,2,3.4396437727881986,125.9667967499048,0.43334094775284393,0.12059303346012776,0.028101530490766982,1.58490509651981
M4,Day-1,M2,kDa30,0.819336337566571,E,3,3.3936150161499787,124.00377221390596,0.47667752357585,0.12015189750003474,0.02652687189795748,1.6497732474498479
M4,Day-1,M2,kDa30,0.819336337566571,E,4,3.4179415688123824,126.7293920692881,0.4495871080083975,0.1161594465990138,0.026388832275942225,1.6117033503992013
M4,Day-1,M2,kDa30,0.5462242250443807,F,1,2.2599188489794226,83.63720829026713,0.3336787614480058,0.12051280621739485,0.027612364131261495,1.637119788663937
M4,Day-1,M2,kDa30,0.5462242250443807,F,2,2.3121128388297114,87.23820291541622,0.32187612239678276,0.11804762760665559,0.027787439683137724,1.6227580903409913
M4,Day-1,M2,kDa30,0.5462242250443807,F,3,2.2042435124736937,83.26327477247922,0.32355866173196124,0.12865846573161258,0.02756816278258855,1.5904744505875734
M4,Day-1,M2,kDa30,0.5462242250443807,F,4,2.2648907008014496,86.8899028452556,0.30333357600019417,0.12290984000238954,0.027494476276804358,1.6479887566653009
M4,Day-1,M2,kDa30,0.27311211252219036,G,1,1.2022164791558632,44.053766545507436,0.14944101578309188,0.1297268157888431,0.027423011423507143,1.5254391264399358
M4,Day-1,M2,kDa30,0.27311211252219036,G,2,1.0810262027756128,42.97486213388153,0.1412618154868021,0.13348101181468486,0.027083301104875945,1.7170687836343415
M4,Day-1,M2,kDa30,0.27311211252219036,G,3,1.1137461284614176,42.643495127141904,0.1539021275557734,0.124589162095527,0.026203096413178625,1.7443472519194905
M4,Day-1,M2,kDa30,0.27311211252219036,G,4,1.2267350017920835,43.23683788320439,0.1472082539560881,0.13224614969681736,0.026410647545825557,1.872662394006563
M4,Day-1,M2,T0,NA,T,NA,4.267040941941628,160.2070424762516,0.951993240039422,0.05648749404066113,0.011282382081175473,1.1075460618735815
M4,Night-2,M3,um0.1&kDa30,1,A,1,4.3463993271475525,187.22795802278756,0.8111317567376213,0.0575757076048693,0.011449108296407898,1.1273805860683435
M4,Night-2,M3,um0.1&kDa30,1,A,2,4.425469115637583,187.3619231660407,0.8287595172515,0.058838552044882614,0.011603774569220987,1.2203060784056299
M4,Night-2,M3,um0.1&kDa30,1,A,3,4.306318285904248,193.00972724948446,0.7962626264502194,0.06005786266122129,0.011498942886155997,1.1722413875457116
M4,Night-2,M3,um0.1&kDa30,1,A,4,4.517551985164639,194.52616785749353,0.77188381844135745,0.058356377712069904,0.011302903096759314,1.1521041949097204
M4,Night-2,M3,um0.1,0.819336337566571,B,1,3.445254948866215,157.03537061742566,0.6933846437969743,0.06495673527368773,0.011394585694781884,1.1990254614401452
M4,Night-2,M3,um0.1,0.819336337566571,B,2,3.485699236621918,156.89439169476861,0.6879301304420766,0.06784643632627654,0.011987490662159124,1.1813005683912376
M4,Night-2,M3,um0.1,0.819336337566571,B,3,3.7862923970872577,156.68964589420722,0.647299071783517,0.06394698388036399,0.011427437258223363,1.159732697801981
M4,Night-2,M3,um0.1,0.819336337566571,B,4,3.423358613119058,156.4453281942826,0.709590125124531,0.061819686211163044,0.011411998468614092,1.2721885672775453
M4,Night-2,M3,um0.1,0.5462242250443807,C,1,2.434258123631506,107.29946855493978,0.4853352099628119,0.06280313279398284,0.011946858574016839,1.2032106739137765
M4,Night-2,M3,um0.1,0.5462242250443807,C,2,2.4773529025124934,107.95258422785271,0.4398563407013568,0.06306874273773447,0.011832287716693056,1.2802497993871262
M4,Night-2,M3,um0.1,0.5462242250443807,C,3,2.507590996174968,107.8213572085152,0.4499508037491374,0.05904081242563606,0.01164243281987063,1.2711433880179233
M4,Night-2,M3,um0.1,0.5462242250443807,C,4,2.474784261202533,109.01171052458025,0.45500339735870027,0.061701803340194664,0.012009106855129879,1.215271007866674
M4,Night-2,M3,um0.1,0.27311211252219036,D,1,1.1955155128775274,54.35580792691296,0.223043938969688,0.06508931101461601,0.012171864500254854,1.1730089073354732
M4,Night-2,M3,um0.1,0.27311211252219036,D,2,1.1330465629116095,54.74533013026484,0.21188866924307892,0.06580284355115082,0.011616084660311013,1.1543959840686504
M4,Night-2,M3,um0.1,0.27311211252219036,D,3,1.22678099461528,54.94192662948646,0.23420354163633694,0.06331308791564214,0.011614171091719373,1.3102562788077472
M4,Night-2,M3,um0.1,0.27311211252219036,D,4,1.235644713380808,53.84201365502826,0.22527124837412799,0.06641970989516878,0.01154624706434643,1.1530495181196547
M4,Night-2,M3,kDa30,0.819336337566571,E,1,3.6780637892182346,152.42568036054772,0.7150286011440457,0.062480303687937035,0.01110289718539135,1.2958284284061743
M4,Night-2,M3,kDa30,0.819336337566571,E,2,3.623757247514495,157.19712824679854,0.6825007335727153,0.06573915967408595,0.011817162707662063,1.33371660052142
M4,Night-2,M3,kDa30,0.819336337566571,E,3,3.553347495660457,153.62787309626324,0.6716693533457385,0.06710898664584028,0.011900676193550275,1.2567087379201685
M4,Night-2,M3,kDa30,0.819336337566571,E,4,3.4910823881581536,155.41682405890555,0.6418823915254519,0.0649100262859282,0.011489714663497358,1.1731188595413489
M4,Night-2,M3,kDa30,0.5462242250443807,F,1,2.502541709028484,108.65075529036596,0.45500758345972436,0.06376297847069948,0.011751629517487795,1.2538343112959742
M4,Night-2,M3,kDa30,0.5462242250443807,F,2,2.381203259507699,107.86529409816563,0.4533220749638873,0.0628724395488369,0.011784604902629902,1.291801682787363
M4,Night-2,M3,kDa30,0.5462242250443807,F,3,2.517691427583908,107.31645272455302,0.4853381476659321,0.0628169291435473,0.011927421705217526,1.238138202723256
M4,Night-2,M3,kDa30,0.5462242250443807,F,4,2.436804420172771,107.69967751647418,0.4145600880791852,0.06447638768140393,0.011522113452813058,1.2887232999413656
M4,Night-2,M3,kDa30,0.27311211252219036,G,1,1.2579759558058368,54.333855112464875,0.227506289879779,0.06646713264337292,0.011656675933399559,1.3313768732971938
M4,Night-2,M3,kDa30,0.27311211252219036,G,2,1.2624076044888985,55.04186371656721,0.24088342983180394,0.06500860842744519,0.011635042081819903,1.2798992591987448
M4,Night-2,M3,kDa30,0.27311211252219036,G,3,1.2668768749259116,54.1746033718493,0.2185808958532929,0.06545803279584335,0.011793235324891852,1.1780920375575041
M4,Night-2,M3,kDa30,0.27311211252219036,G,4,1.1732315390820591,53.99085411284838,0.24758304611606624,0.06357662349531355,0.01199250327492163,1.173393435860639
M4,Night-2,M3,T0,NA,T,NA,3.602147954752106,134.4787905346833,0.7865143864180363,0.0859911037333765,0.02012507507236163,1.3000975547992628
M4,Day-2,M4,um0.1&kDa30,1,A,1,4.019320549224837,156.650580812713,0.7041936272226803,0.1265058199286968,0.026728275553962254,1.7006102187287846
