cruise,tday,para,na.d1,na.d2,na.d3,p,a,b,Mesor,phi,r2
FK180310-1,2018-03-11T00:00:00Z,Bio_Syn,48,19,2,0.059780118264300075,-0.03480201489205957,-0.11017091011089364,0.9441254226346621,4.406417660329348,0.07526889568859231
FK180310-1,2018-03-11T00:00:00Z,Dia_Euk,48,19,2,0,-0.03011138189829075,-0.15190535795296137,1.0021276433040365,4.516701097796538,0.6563172096309284
FK180310-1,2018-03-11T00:00:00Z,Dia_Pro,48,19,2,0,-0.041767238020134226,-0.1722533793126622,0.9962870006606689,4.4745045657309355,0.9083889100550354
FK180310-1,2018-03-11T00:00:00Z,Dia_Syn,48,19,2,0,-0.03321743268293036,-0.10240503092332026,0.9995392006046495,4.3987242364701,0.866016439849775
FK180310-1,2018-03-12T00:00:00Z,Abu_Euk,19,2,4,0,0.186246607933879,0.19365995539968744,1.0172614465761372,0.8049092944030828,0.48713295539517043
FK180310-1,2018-03-12T00:00:00Z,Abu_Pro,19,2,4,0,0.027587548222882393,0.07410857579372533,1.0057658698280867,1.2144313156176176,0.48730604666607596
FK180310-1,2018-03-12T00:00:00Z,Abu_Syn,19,2,4,4.0467629247586956e-12,0.15091577809117931,0.2632733409838896,1.0076770288684214,1.0502944075403489,0.36383349603901743
FK180310-1,2018-03-12T00:00:00Z,Bio_Euk,19,2,4,0,0.027984867021303334,-0.23136417948505622,0.9976309441623544,4.832760149035221,0.5363738794946019
FK180310-1,2018-03-12T00:00:00Z,Bio_Pro,19,2,4,0,-0.09469548831536258,-0.2949676000952853,1.0038214409686088,4.401745721495069,0.7642293592137092
FK180310-1,2018-03-12T00:00:00Z,Bio_Syn,19,2,4,0.048688286125046276,0.07576779116767741,0.08408177582474152,1.0246106456203439,0.8373626449277985,0.05077451941091295
FK180310-1,2018-03-12T00:00:00Z,Dia_Euk,19,2,4,0,-0.05599454349095005,-0.16850416811414132,0.9901262245246313,4.391565462423625,0.7458804643375142
FK180310-1,2018-03-12T00:00:00Z,Dia_Pro,19,2,4,0,-0.04751208893127275,-0.14402558387625003,0.9997432659040633,4.393743819961131,0.8723162928177026
FK180310-1,2018-03-12T00:00:00Z,Dia_Syn,19,2,4,0,-0.0381744890361247,-0.08302909713540806,1.0006031920968481,4.281438089012476,0.8092368422636521
FK180310-1,2018-03-13T00:00:00Z,Abu_Euk,2,4,11,0,0.15795611333943468,0.20472267445560927,0.9935617333603157,0.9136381235829624,0.5295811384986907
FK180310-1,2018-03-13T00:00:00Z,Abu_Pro,2,4,11,3.4201530496602572e-12,0.03186586628737785,0.05340578315088428,1.0030441188415968,1.032825671837238,0.3467714823425036
FK180310-1,2018-03-13T00:00:00Z,Abu_Syn,2,4,11,2.2871134763846612e-8,0.0997369827578918,0.21873179689253258,0.9696062696301087,1.1429818666520142,0.24705595118494966
FK180310-1,2018-03-13T00:00:00Z,Bio_Euk,2,4,11,1.9984014443252818e-15,0.016062761769516692,-0.17871831430267554,0.9967858016386354,4.802025673467826,0.42075766648497004
FK180310-1,2018-03-13T00:00:00Z,Bio_Pro,2,4,11,0,-0.09625677812656931,-0.2856883473961565,1.0010446359851801,4.387405544729361,0.7788642245160543
FK180310-1,2018-03-13T00:00:00Z,Bio_Syn,2,4,11,0.22892572437878056,0.04023389383913059,0.06092454993262663,0.974838428462037,0.9871525016078806,0.02349944715083875
FK180310-1,2018-03-13T00:00:00Z,Dia_Euk,2,4,11,0,-0.049526118677894373,-0.15216249031551926,0.9994199178208694,4.39772138664058,0.7081544559624565
FK180310-1,2018-03-13T00:00:00Z,Dia_Pro,2,4,11,0,-0.048976640168803987,-0.1338537777983952,0.999853178079089,4.361623173704009,0.8739736997454568
FK180310-1,2018-03-13T00:00:00Z,Dia_Syn,2,4,11,0,-0.030419450858790935,-0.07225665500355437,0.9996963400813057,4.313918305570872,0.7854746800839822
FK180310-1,2018-03-14T00:00:00Z,Abu_Euk,4,11,7,6.439293542825908e-15,0.10910732832504856,0.16742938839114507,1.015330144449613,0.9932538029331522,0.4225629082986551
FK180310-1,2018-03-14T00:00:00Z,Abu_Pro,4,11,7,3.565374662173326e-10,0.035339861406070296,0.02756747044842811,1.0076910549426161,0.6624681384420114,0.30623585282051125
FK180310-1,2018-03-14T00:00:00Z,Abu_Syn,4,11,7,1.1083421506419278e-4,0.09701450160002567,0.13025438463696593,1.004813696765425,0.930626417702305,0.14192760555656617
FK180310-1,2018-03-14T00:00:00Z,Bio_Euk,4,11,7,2.0983215165415459e-13,-0.04174544515623445,-0.1813991881019078,0.9978529044225292,4.486196865618923,0.3877624915912779
FK180310-1,2018-03-14T00:00:00Z,Bio_Pro,4,11,7,0,-0.06614198439643396,-0.24861743045369514,0.9952998625458201,4.452372481365719,0.8262510187122019
FK180310-1,2018-03-14T00:00:00Z,Bio_Syn,4,11,7,0.6470164843039783,0.03674732515445832,0.006492016797870387,1.0059297941564436,0.17486206828267187,0.007290663091259389
FK180310-1,2018-03-14T00:00:00Z,Dia_Euk,4,11,7,0,-0.05377871476207115,-0.13493004364703362,0.9927288015090535,4.33311822528983,0.7189310115259969
FK180310-1,2018-03-14T00:00:00Z,Dia_Pro,4,11,7,0,-0.03721730237590306,-0.1089746656837384,0.9959508271977805,4.3832863535634345,0.8935744057621464
FK180310-1,2018-03-14T00:00:00Z,Dia_Syn,4,11,7,0,-0.026975281427235587,-0.0554079889813299,0.997384684024507,4.259318034864001,0.8485977290596001
FK180310-1,2018-03-15T00:00:00Z,Abu_Euk,11,7,1,1.3620549133008808e-11,0.028170538110815622,0.07267359267311327,1.0006222560549416,1.2009981369728548,0.3364524615244129
FK180310-1,2018-03-15T00:00:00Z,Abu_Pro,11,7,1,1.9311249838915856e-4,0.010945202718107571,0.022880767776490094,0.9990906053313862,1.1246115749012542,0.13081615527237173
FK180310-1,2018-03-15T00:00:00Z,Abu_Syn,11,7,1,0.0684744808419091,0.0012517746476118504,-0.04316631955164206,1.0019632419847686,4.741379729437324,0.04300359276420712
FK180310-1,2018-03-15T00:00:00Z,Bio_Euk,11,7,1,0,-0.02101534161146658,-0.24770123272003927,1.0060096950768667,4.62775018113531,0.5980287225836313
FK180310-1,2018-03-15T00:00:00Z,Bio_Pro,11,7,1,0,-0.049504627393288904,-0.22034365441615353,0.9845087392828845,4.491388578811282,0.7309425618746195
FK180310-1,2018-03-15T00:00:00Z,Bio_Syn,11,7,1,2.886579864025407e-15,-0.04179313157462644,-0.1709687121108536,0.9940803144563215,4.4726415680337,0.42227070772694564
FK180310-1,2018-03-15T00:00:00Z,Dia_Euk,11,7,1,0,-0.019144949401844243,-0.12271221740936361,1.0024083230973289,4.557621623810488,0.7393839057075653
FK180310-1,2018-03-15T00:00:00Z,Dia_Pro,11,7,1,0,-0.022531735812958996,-0.0941891740653233,0.9939673994369221,4.477583641461485,0.8221538908127797
FK180310-1,2018-03-15T00:00:00Z,Dia_Syn,11,7,1,0,-0.014426705266314205,-0.04930147610296634,0.9983399701877771,4.427714499201099,0.8534275458894602
FK180310-1,2018-03-16T00:00:00Z,Abu_Euk,7,1,12,4.125628949580573e-9,0.017484567707140488,0.05722249983450356,0.9922637049390138,1.2742518766328907,0.27320310939141607
FK180310-1,2018-03-16T00:00:00Z,Abu_Pro,7,1,12,2.4070333948245093e-8,-2.8680211860459756e-4,0.03841139639550903,0.9994916201374479,1.5782627772747173,0.2517028613732611
FK180310-1,2018-03-16T00:00:00Z,Abu_Syn,7,1,12,0.13506825344722573,0.00756356749849237,-0.023408164876318426,0.991808856483099,5.024916499554497,0.03254899544583839
FK180310-1,2018-03-16T00:00:00Z,Bio_Euk,7,1,12,0,-0.004005852116701141,-0.3126964203109996,0.998554015395961,4.699579006428774,0.6977210689943185
FK180310-1,2018-03-16T00:00:00Z,Bio_Pro,7,1,12,0,-0.03187711224055285,-0.16626152523302964,0.9907830321076201,4.5229590602105825,0.706243445813049
FK180310-1,2018-03-16T00:00:00Z,Bio_Syn,7,1,12,0,-0.024950013110556855,-0.1370772921056288,0.9865595945136297,4.532345745425528,0.5464819098702197
FK180310-1,2018-03-16T00:00:00Z,Dia_Euk,7,1,12,0,-0.008744287789124288,-0.14168391577539682,1.0034245239932709,4.650750291220779,0.7027221234970656
FK180310-1,2018-03-16T00:00:00Z,Dia_Pro,7,1,12,0,-0.011800985014796848,-0.07903947684244482,0.9962069631607642,4.564178859013492,0.855837134928346
FK180310-1,2018-03-16T00:00:00Z,Dia_Syn,7,1,12,0,-0.010382493934284689,-0.04432390679182887,0.998487113925848,4.482296041129359,0.8691190871843927
FK180310-1,2018-03-17T00:00:00Z,Abu_Euk,1,12,1,8.881784197001252e-16,0.04246732885012143,0.07371555233390306,0.9899195495728458,1.0481378064500537,0.42120436290622404
FK180310-1,2018-03-17T00:00:00Z,Abu_Pro,1,12,1,2.453622549580814e-8,0.015643550796975852,0.031217990391844558,0.9991270415357126,1.1062635794913984,0.24115259591523427
FK180310-1,2018-03-17T00:00:00Z,Abu_Syn,1,12,1,0.00790157922293755,0.033313487334525965,-0.012052720885854504,0.9862306983040154,5.936039780440748,0.07339821548159829
FK180310-1,2018-03-17T00:00:00Z,Bio_Euk,1,12,1,0,0.013681087647291066,-0.36555891994432826,1.0000007424370925,4.749796645300563,0.7703428166621197
FK180310-1,2018-03-17T00:00:00Z,Bio_Pro,1,12,1,0,-0.030510899929856537,-0.18143769808530041,1.0086523901614828,4.5457858785184655,0.7093871727536853
FK180310-1,2018-03-17T00:00:00Z,Bio_Syn,1,12,1,0,0.0018507453415761233,-0.12744908861208737,0.9900780628603335,4.726909408014102,0.5216475120994327
FK180310-1,2018-03-17T00:00:00Z,Dia_Euk,1,12,1,0,-0.010566439069160166,-0.16940806281491336,1.004927055098038,4.650096971419269,0.8064134682214271
FK180310-1,2018-03-17T00:00:00Z,Dia_Pro,1,12,1,0,-0.01866365286130191,-0.08181839602960833,1.0032031171328126,4.488115693998153,0.8593615289870921
FK180310-1,2018-03-17T00:00:00Z,Dia_Syn,1,12,1,0,-0.013493967323428271,-0.04595354831509919,1.0017421905039292,4.426773859759879,0.8683327898715218
FK180310-1,2018-03-18T00:00:00Z,Abu_Euk,12,1,12,0,0.06673549239047875,0.11191546636250631,0.9988216144192638,1.0330998801047147,0.6508010291021975
FK180310-1,2018-03-18T00:00:00Z,Abu_Pro,12,1,12,5.10702591327572e-15,0.043093532255420355,0.019757328371896022,0.9970306865025336,0.4298797519367771,0.4329140779396301
FK180310-1,2018-03-18T00:00:00Z,Abu_Syn,12,1,12,6.179350364732272e-10,0.10942012451038198,0.02349777293454608,0.9818239286513992,0.21153545662017179,0.3062178009896306
FK180310-1,2018-03-18T00:00:00Z,Bio_Euk,12,1,12,0,-0.042124411816313656,-0.37614389782868796,0.9997749117906365,4.600863523566722,0.7140978870399401
FK180310-1,2018-03-18T00:00:00Z,Bio_Pro,12,1,12,0,-0.049451483777336165,-0.2359662669539074,1.0139928822919289,4.505808524882843,0.8127030116831732
FK180310-1,2018-03-18T00:00:00Z,Bio_Syn,12,1,12,3.8657743672843026e-11,0.057704292578220344,-0.11287626997387533,0.9868981915686851,5.184970040713962,0.33859178222501446
FK180310-1,2018-03-18T00:00:00Z,Dia_Euk,12,1,12,0,-0.03837658674941036,-0.18693554973261997,1.0019191084463757,4.50990907816721,0.8254087954822668
FK180310-1,2018-03-18T00:00:00Z,Dia_Pro,12,1,12,0,-0.03708619946509664,-0.0984689126034812,1.0063751848330333,4.3521913435804835,0.8828659092813581
FK180310-1,2018-03-18T00:00:00Z,Dia_Syn,12,1,12,0,-0.021081308654034805,-0.05497380576468847,1.0024024998930305,4.346205330329208,0.9025170151807875
FK180310-1,2018-03-19T00:00:00Z,Abu_Euk,1,12,4,0,0.0818833243572227,0.12009225338961708,1.0020691944698066,0.9723646861709901,0.7936009123167803
FK180310-1,2018-03-19T00:00:00Z,Abu_Pro,1,12,4,0,0.05528415404521216,0.015370651882424464,0.9982642929833548,0.2711809652051422,0.6532338114398096
FK180310-1,2018-03-19T00:00:00Z,Abu_Syn,1,12,4,0,0.1767168075934056,0.04518804842839843,0.9853781712869615,0.2503444221418714,0.574257142391903
FK180310-1,2018-03-19T00:00:00Z,Bio_Euk,1,12,4,0,-0.10252897118086897,-0.39843448106311097,1.0037020268287191,4.460523889752846,0.7529929756323461
FK180310-1,2018-03-19T00:00:00Z,Bio_Pro,1,12,4,0,-0.04723707596326952,-0.29180498509929403,1.0065058575234573,4.551902236398946,0.9089421469280385
FK180310-1,2018-03-19T00:00:00Z,Bio_Syn,1,12,4,0,0.12631063370005385,-0.12003002163035337,0.9893653212105799,5.523277259227597,0.4947860002015001
FK180310-1,2018-03-19T00:00:00Z,Dia_Euk,1,12,4,0,-0.0673706093223645,-0.19700078624121917,1.0017298378151607,4.382875441626538,0.9106333543302901
FK180310-1,2018-03-19T00:00:00Z,Dia_Pro,1,12,4,0,-0.04101289684691705,-0.11840157491740998,1.0029219292303788,4.378935503979161,0.9293376673451396
FK180310-1,2018-03-19T00:00:00Z,Dia_Syn,1,12,4,0,-0.021152620104586378,-0.06636854617479733,1.0011591592917575,4.403852534112705,0.9426332993822348
FK180310-1,2018-03-20T00:00:00Z,Abu_Euk,12,4,18,0,0.0787955241937499,0.12779223066471343,1.000356487950331,1.018266883875717,0.7588165096068001
FK180310-1,2018-03-20T00:00:00Z,Abu_Pro,12,4,18,4.418687638008123e-14,0.042558128502249715,0.031163887417227334,0.996316810135024,0.6320546648768367,0.4371499090063458
FK180310-1,2018-03-20T00:00:00Z,Abu_Syn,12,4,18,3.1308289294429414e-14,0.17720969091503036,0.05260016958471169,0.977725902569461,0.2885409084328175,0.4407832544564252
FK180310-1,2018-03-20T00:00:00Z,Bio_Euk,12,4,18,0,-0.13711531791919168,-0.3667494019473929,0.9935883467754594,4.354612427372942,0.7664341145187954
FK180310-1,2018-03-20T00:00:00Z,Bio_Pro,12,4,18,0,-0.06680874693075672,-0.288842720057322,0.994617955371702,4.485088145427613,0.8633607687397127
FK180310-1,2018-03-20T00:00:00Z,Bio_Syn,12,4,18,1.5285396948172547e-8,0.11728824500659216,-0.11003313053453077,0.9766526785646207,5.529691985909523,0.2856489056420693
FK180310-1,2018-03-20T00:00:00Z,Dia_Euk,12,4,18,0,-0.08015003172681938,-0.18581431720304786,0.9983401284914871,4.305156563302901,0.9193319645354052
FK180310-1,2018-03-20T00:00:00Z,Dia_Pro,12,4,18,0,-0.043115436859395694,-0.12396466715041847,0.9991438444710917,4.377671632203381,0.9267644203397636
FK180310-1,2018-03-20T00:00:00Z,Dia_Syn,12,4,18,0,-0.02415727915402024,-0.0670728405051863,0.9987889278809844,4.366687475944886,0.8898237519163396
FK180310-1,2018-03-21T00:00:00Z,Abu_Euk,4,18,18,0,0.06660015420678543,0.1164567815190678,0.9951383018915199,1.0513044710380457,0.7110673938677905
FK180310-1,2018-03-21T00:00:00Z,Abu_Pro,4,18,18,4.7741487944263916e-4,0.010252292567395663,0.03330779834843316,1.0031992245733383,1.2721948447858127,0.14052041912599658
FK180310-1,2018-03-21T00:00:00Z,Abu_Syn,4,18,18,0.01167115819794029,0.06969976699635697,0.0069536507438738284,1.0077537696345236,0.09943673367818563,0.08435942625814925
FK180310-1,2018-03-21T00:00:00Z,Bio_Euk,4,18,18,0,-0.14115592930713947,-0.3569990787047922,1.0002350206102228,4.3358580489008185,0.7654547322945784
FK180310-1,2018-03-21T00:00:00Z,Bio_Pro,4,18,18,0,-0.07924636779980711,-0.2735721337673007,1.0072061995871762,4.43043353078154,0.7909493392660023
FK180310-1,2018-03-21T00:00:00Z,Bio_Syn,4,18,18,3.9363101830725e-5,0.006434507759458284,-0.1600418846081938,1.0141457982352324,4.752572486754581,0.18196093093429927
FK180310-1,2018-03-21T00:00:00Z,Dia_Euk,4,18,18,0,-0.07819908299530925,-0.17943812524643332,1.0009238443091137,4.301406557849598,0.9000425439328039
FK180310-1,2018-03-21T00:00:00Z,Dia_Pro,4,18,18,0,-0.03571239366168622,-0.11983720993062022,1.0017468565436556,4.422761120062072,0.9150813624138543
FK180310-1,2018-03-21T00:00:00Z,Dia_Syn,4,18,18,0,-0.026459841035109153,-0.06762621296076524,1.0026730275596882,4.339434473785078,0.8285754854020424
FK180310-1,2018-03-22T00:00:00Z,Abu_Euk,18,18,48,1.1035616864774056e-13,0.07137830258539712,0.1182378051766558,0.9876310185632232,1.0276722104125295,0.6489484154835339
FK180310-1,2018-03-22T00:00:00Z,Abu_Pro,18,18,48,0.0026981448123155616,-0.023166499720877063,0.02931368552578079,1.0119946468181478,2.2395923606518493,0.18742783974011257
FK180310-1,2018-03-22T00:00:00Z,Abu_Syn,18,18,48,0.19866414329397264,-0.04390503769784493,-0.04483043660563112,1.0438482852842013,3.9374191757568378,0.055128795875737845
FK180310-1,2018-03-22T00:00:00Z,Bio_Euk,18,18,48,0,-0.11734213837064825,-0.3305860934259148,0.9915734556114046,4.371309561632187,0.7719289715384199
FK180310-1,2018-03-22T00:00:00Z,Bio_Pro,18,18,48,0,-0.12314347938017149,-0.25280013876616153,1.005785723779089,4.259100038127716,0.7479225768048796
FK180310-1,2018-03-22T00:00:00Z,Bio_Syn,18,18,48,4.212429204686341e-5,-0.1283897534513183,-0.19148242436684018,1.0421356671964308,4.121734385220172,0.29777735777201864
FK180310-1,2018-03-22T00:00:00Z,Dia_Euk,18,18,48,0,-0.07146473192584561,-0.1688093299879447,0.9989197354694291,4.311920233512185,0.9016612384010306
FK180310-1,2018-03-22T00:00:00Z,Dia_Pro,18,18,48,0,-0.04017491316486055,-0.11048740465121576,0.9978944701753436,4.3636365615797015,0.892547450532479
FK180310-1,2018-03-22T00:00:00Z,Dia_Syn,18,18,48,0,-0.034852065542381586,-0.06295164424224256,1.0020969573177978,4.206761309669483,0.739798950033053
FK180310-2,2018-03-27T00:00:00Z,Abu_Euk,48,34,7,1.1970128444005468e-8,0.022873888872626175,0.07843644547581638,1.0045519710509483,1.2870422575902039,0.5041943257607338
FK180310-2,2018-03-27T00:00:00Z,Abu_Pro,48,34,7,2.4702462297909733e-13,0.045976336897082117,0.01851033923746581,0.9934042955284481,0.38275072362448875,0.6725791949834682
FK180310-2,2018-03-27T00:00:00Z,Abu_Syn,48,34,7,1.8799473089359253e-10,0.032657437848519245,0.08639521134383343,0.9896479161338122,1.2093976314095045,0.5774007871926385
FK180310-2,2018-03-27T00:00:00Z,Bio_Euk,48,34,7,0,-0.15141605820825288,-0.42140062923153193,0.9890956647579285,4.367438909314248,0.8295628062814084
FK180310-2,2018-03-27T00:00:00Z,Bio_Pro,48,34,7,0,0.02013717517457364,-0.21677057938836844,0.9868742714900759,4.805019388545892,0.8890249749614398
FK180310-2,2018-03-27T00:00:00Z,Bio_Syn,48,34,7,8.935631322737336e-5,0.008676920928111322,-0.05144110228799276,0.9920512282742374,4.879492831060521,0.3013268594617538
FK180310-2,2018-03-27T00:00:00Z,Dia_Euk,48,34,7,0,-0.06716044212125355,-0.1945765504720354,0.9950216870742429,4.380030618356068,0.9336632176149725
FK180310-2,2018-03-27T00:00:00Z,Dia_Pro,48,34,7,0,-0.010669277814584805,-0.09123426928794537,0.9982238094247069,4.595973997117401,0.9469293241050624
FK180310-2,2018-03-27T00:00:00Z,Dia_Syn,48,34,7,0,-0.008496570598983172,-0.054295185707048416,1.0023102732980154,4.557159459135106,0.9246997697634498
FK180310-2,2018-03-28T00:00:00Z,Abu_Euk,34,7,0,8.545945884286255e-8,0.022867625941825762,0.05162082582691514,1.0025244524356847,1.1537853051395928,0.2778370512592279
FK180310-2,2018-03-28T00:00:00Z,Abu_Pro,34,7,0,0,0.04591745794653204,0.020043656023191334,0.9952969909876636,0.41158333123964125,0.6613843596957611
FK180310-2,2018-03-28T00:00:00Z,Abu_Syn,34,7,0,1.4240164603052108e-11,0.014897683087874383,0.059118265152395495,0.9947863498797112,1.3239381026826016,0.3931654410559729
FK180310-2,2018-03-28T00:00:00Z,Bio_Euk,34,7,0,0,-0.1265387260381045,-0.4372999367162007,0.9850318212404068,4.430718600233587,0.8347793141638422
FK180310-2,2018-03-28T00:00:00Z,Bio_Pro,34,7,0,0,0.006844684921142053,-0.21506758073035118,0.991066055633836,4.744203981782554,0.8768647977621408
FK180310-2,2018-03-28T00:00:00Z,Bio_Syn,34,7,0,4.440892098500626e-16,-0.026442384665081003,-0.08299873508264181,0.99594921560549865,4.403967580944703,0.5070297040731031
FK180310-2,2018-03-28T00:00:00Z,Dia_Euk,34,7,0,0,-0.05776821524040287,-0.18927032015262402,0.9951577082730512,4.416154315945744,0.9373272427335377
FK180310-2,2018-03-28T00:00:00Z,Dia_Pro,34,7,0,0,-0.0162394690123462,-0.09070068951909799,0.9988008086756343,4.5352216089640045,0.9348973736908799
FK180310-2,2018-03-28T00:00:00Z,Dia_Syn,34,7,0,0,-0.014668725147836122,-0.055635047736035004,1.001051127642944,4.454595931889424,0.9133510592637321
FK180310-2,2018-03-29T00:00:00Z,Abu_Euk,7,0,4,8.747664824304557e-5,0.015084804653447668,0.034135661061088514,1.003593812431733,1.1546924696244425,0.13390093192984576
FK180310-2,2018-03-29T00:00:00Z,Abu_Pro,7,0,4,0,0.04552170973026319,0.02375160300751881,0.9968522349983199,0.48090706401109073,0.6832499429100065
FK180310-2,2018-03-29T00:00:00Z,Abu_Syn,7,0,4,2.643133156787769e-9,0.03099763617919714,0.04263714442665825,1.0029080971337512,0.9421718105522338,0.2620403764069149
FK180310-2,2018-03-29T00:00:00Z,Bio_Euk,7,0,4,0,-0.0969769469603263,-0.46183615775241466,0.9926163962719156,4.505414716783019,0.8682422612967297
FK180310-2,2018-03-29T00:00:00Z,Bio_Pro,7,0,4,0,0.003611577466024029,-0.21746111519128383,0.9974618629714097,4.728995376731069,0.8683027788310149
FK180310-2,2018-03-29T00:00:00Z,Bio_Syn,7,0,4,0,-0.00990780784956193,-0.09944891666999942,1.004806455665266,4.613089542623287,0.4489781548910173
FK180310-2,2018-03-29T00:00:00Z,Dia_Euk,7,0,4,0,-0.045069926441594056,-0.1932015025451372,0.9981028622999264,4.483208216673164,0.9552459332362677
FK180310-2,2018-03-29T00:00:00Z,Dia_Pro,7,0,4,0,-0.017735267356906493,-0.09285683699954428,0.9999971678852554,4.523666090033278,0.9281593188769051
