cruise,time_n,Abu_Euk,Abu_Pro,Abu_Syn,Bio_Euk,Bio_Pro,Bio_Syn,Dia_Euk,Dia_Pro,Dia_Syn
KN210-04,2013-04-24T19:30:00Z,1.2461816200247697,1.0371823176949508,1.3902261134290312,1.8938944606314674,1.6016834120484538,1.8163165271026243,1.2366754311075037,1.1923835695468472,1.1076719939677209
KN210-04,2013-04-24T20:00:00Z,1.4370497799114825,1.084173242193359,2.3197561787317316,1.8737478470181201,1.629461278611413,2.8436771955667455,1.1582229211519148,1.2010578386711366,1.1186244083913959
KN210-04,2013-04-24T20:30:00Z,1.6244910560091133,1.1174867062013378,2.4888163085862693,1.6747854564446263,1.538830901766292,3.078345074709938,1.0807004975079357,1.1475194309149535,1.1057172077369708
KN210-04,2013-04-24T21:00:00Z,1.769182566399232,1.1698292527767178,2.820703922963758,1.5248486536384431,1.4374882532975624,3.3890063610832444,1.0275651713967469,1.09596178387972,1.0880882674104257
KOK1515,2015-10-12T16:30:00Z,0.7167868158964698,0.9955787423985026,1.1057032008815721,0.39128340841635234,0.9203127715308743,1.0258854711489125,0.7466715360472738,0.9744035874216395,0.9752304717244651
KOK1515,2015-10-12T17:00:00Z,0.7255477177926244,0.9944545078453144,1.1274847142179492,0.44203587839298975,0.9048730275026389,1.0286515064372272,0.7887660002475136,0.9665885007087434,0.972924812140101
KOK1515,2015-10-12T17:30:00Z,0.9153992413358581,0.9973186220961101,1.1143584134246813,0.6725031609125812,0.9014450195000419,1.0288614646218965,0.876892678355191,0.9659595186876102,0.9749823218363041
KOK1515,2015-10-12T18:00:00Z,0.9761540216524779,0.9974192824434144,1.026949874681881,0.7986857730134742,0.8609570400154443,0.9666056122292657,0.9012092460052141,0.947253662073231,0.9823708669664982
KOK1515,2015-10-12T18:30:00Z,1.097464778346917,0.9904657534391169,0.9712170532860235,0.8335384110894923,0.828247252963935,0.9277571709057808,0.8882054088627369,0.9337953506294181,0.9801323383797592
KOK1515,2015-10-12T19:00:00Z,1.1013894525728878,0.9956271932640137,0.981769647403308,0.8406010975435849,0.8308486262759612,0.9348356697296533,0.8854794719879023,0.9370386264048504,0.9762021385759533
KOK1515,2015-10-12T19:30:00Z,1.131747673792107,1.009883700828639,0.9851967771681638,0.9074422782368686,0.837892264377962,0.9437227735573941,0.891447117353946,0.934602527109514,0.9747557735183179
KOK1515,2015-10-12T20:00:00Z,1.2179309329335986,1.0052797251216052,0.9646478718523611,0.8543786546095623,0.8169680209219926,0.8990466335289766,0.8697941710816834,0.9241396229549392,0.9727680055832539
KOK1515,2015-10-12T20:30:00Z,1.2180949628477185,0.988819902635687,0.9535275265780817,0.7584154571395328,0.744488090762042,0.8483328471342275,0.8146581956774801,0.8989415363950117,0.9534779545857881
KOK1515,2015-10-12T21:00:00Z,1.2180120959461993,0.991076027752105,0.9899245740166265,0.7960382340178628,0.74172266048981506,0.889378951393048,0.8267713000423276,0.8989415363950117,0.9563447530840803
KOK1515,2015-10-12T21:30:00Z,1.2611129702226054,1.0029687235278848,1.0307835294646586,0.7825542730276868,0.7433340465298435,0.9243031220996224,0.8364410344633917,0.8954582342731346,0.9477888422970879
KOK1515,2015-10-12T22:00:00Z,1.2440032388654478,1.0094431349170796,1.0361604257718275,0.7580343602425927,0.7474866542769956,0.9129945885165694,0.8294168448510317,0.892759603767851,0.9463728789412147
KOK1515,2015-10-12T22:30:00Z,1.2439410629373633,1.0223629276290818,1.0568005021834406,0.7620769462732998,0.7417605860133173,0.9196780100983546,0.8248865873349731,0.8885395665566804,0.9541769972589841
KOK1515,2015-10-12T23:00:00Z,1.2437418892491667,1.0221352351005843,1.0928647885268241,0.7726455336462646,0.7416327717449218,0.9616048321056795,0.8235598867347108,0.8873900731608609,0.9635457394724412
