cruise,Id1,time_n,t,para,value,mesor
SCS2019_K11,1,2019-06-30T17:38:46Z,17.646125887963507,Abu_Euk,0.7353601045704695,0.9149912401461292
SCS2019_K11,2,2019-06-30T17:38:46Z,17.646125887963507,Abu_Euk,0.7558207359903345,0.9149912401461292
SCS2019_K11,3,2019-06-30T17:38:46Z,17.646125887963507,Abu_Euk,0.817082378374915,0.9149912401461292
SCS2019_K11,1,2019-06-30T19:17:32Z,19.292414591776,Abu_Euk,0.7694101962479839,0.9149912401461292
SCS2019_K11,2,2019-06-30T19:17:32Z,19.292414591776,Abu_Euk,0.7876116546616871,0.9149912401461292
SCS2019_K11,3,2019-06-30T19:17:32Z,19.292414591776,Abu_Euk,0.8034833925382219,0.9149912401461292
SCS2019_K11,1,2019-06-30T21:16:57Z,21.282518292334345,Abu_Euk,1.0145306759513977,0.9149912401461292
SCS2019_K11,2,2019-06-30T21:16:57Z,21.282518292334345,Abu_Euk,0.8987726658605142,0.9149912401461292
SCS2019_K11,3,2019-06-30T21:16:57Z,21.282518292334345,Abu_Euk,0.9192891186947358,0.9149912401461292
SCS2019_K11,1,2019-06-30T22:42:13Z,22.703795336087545,Abu_Euk,0.9668587500747784,0.9149912401461292
SCS2019_K11,2,2019-06-30T22:42:13Z,22.703795336087545,Abu_Euk,1.0009183353813678,0.9149912401461292
SCS2019_K11,3,2019-06-30T22:42:13Z,22.703795336087545,Abu_Euk,0.9464337972571184,0.9149912401461292
SCS2019_K11,1,2019-07-01T00:07:30Z,24.125072379840745,Abu_Euk,1.0962277590384035,0.9149912401461292
SCS2019_K11,2,2019-07-01T00:07:30Z,24.125072379840745,Abu_Euk,1.041760564849447,0.9149912401461292
SCS2019_K11,3,2019-07-01T00:07:30Z,24.125072379840745,Abu_Euk,0.9396257598929822,0.9149912401461292
SCS2019_K11,1,2019-07-01T01:32:47Z,25.546665262911056,Abu_Euk,0.953276483270066,0.9149912401461292
SCS2019_K11,2,2019-07-01T01:32:47Z,25.546665262911056,Abu_Euk,1.0213690225296066,0.9149912401461292
SCS2019_K11,3,2019-07-01T01:32:47Z,25.546665262911056,Abu_Euk,1.0553934076460134,0.9149912401461292
SCS2019_K11,1,2019-07-01T03:15:09Z,27.252513554758497,Abu_Euk,0.9907299839975324,0.9149912401461292
SCS2019_K11,2,2019-07-01T03:15:09Z,27.252513554758497,Abu_Euk,1.0622484286721547,0.9149912401461292
SCS2019_K11,3,2019-07-01T03:15:09Z,27.252513554758497,Abu_Euk,1.0894151143091262,0.9149912401461292
SCS2019_K11,1,2019-07-01T04:31:16Z,28.521240195830664,Abu_Euk,1.031560744244465,0.9149912401461292
SCS2019_K11,2,2019-07-01T04:31:16Z,28.521240195830664,Abu_Euk,1.0145321781938916,0.9149912401461292
SCS2019_K11,3,2019-07-01T04:31:16Z,28.521240195830664,Abu_Euk,0.9464313996142826,0.9149912401461292
SCS2019_K11,1,2019-07-01T06:57:58Z,30.966246643265087,Abu_Euk,1.028148811550675,0.9149912401461292
SCS2019_K11,2,2019-07-01T06:57:58Z,30.966246643265087,Abu_Euk,0.9737218481661816,0.9149912401461292
SCS2019_K11,3,2019-07-01T06:57:58Z,30.966246643265087,Abu_Euk,0.9907112218308308,0.9149912401461292
SCS2019_K11,1,2019-07-01T08:13:49Z,32.2304482544793,Abu_Euk,0.9600496296230664,0.9149912401461292
SCS2019_K11,2,2019-07-01T08:13:49Z,32.2304482544793,Abu_Euk,0.9532829658690964,0.9149912401461292
SCS2019_K11,3,2019-07-01T08:13:49Z,32.2304482544793,Abu_Euk,0.9872814441720764,0.9149912401461292
SCS2019_K11,1,2019-07-01T09:25:13Z,33.42053294771247,Abu_Euk,0.9702817266218366,0.9149912401461292
SCS2019_K11,2,2019-07-01T09:25:13Z,33.42053294771247,Abu_Euk,0.8681444344425677,0.9149912401461292
SCS2019_K11,3,2019-07-01T09:25:13Z,33.42053294771247,Abu_Euk,0.8920298684542433,0.9149912401461292
SCS2019_K11,1,2019-07-01T10:09:50Z,34.16393307169278,Abu_Euk,0.885158713722368,0.9149912401461292
SCS2019_K11,2,2019-07-01T10:09:50Z,34.16393307169278,Abu_Euk,0.8408933989348538,0.9149912401461292
SCS2019_K11,3,2019-07-01T10:09:50Z,34.16393307169278,Abu_Euk,0.8170644950550535,0.9149912401461292
SCS2019_K11,1,2019-07-01T12:23:41Z,36.39487709151374,Abu_Euk,0.8885704591480141,0.9149912401461292
SCS2019_K11,2,2019-07-01T12:23:41Z,36.39487709151374,Abu_Euk,0.8511111186592509,0.9149912401461292
SCS2019_K11,3,2019-07-01T12:23:41Z,36.39487709151374,Abu_Euk,0.8511226940297528,0.9149912401461292
SCS2019_K11,1,2019-07-01T13:26:11Z,37.436480066114,Abu_Euk,0.7966549843105637,0.9149912401461292
SCS2019_K11,2,2019-07-01T13:26:11Z,37.436480066114,Abu_Euk,0.8216171026635712,0.9149912401461292
SCS2019_K11,3,2019-07-01T13:26:11Z,37.436480066114,Abu_Euk,0.8000406648741916,0.9149912401461292
SCS2019_K11,1,2019-07-01T14:33:05Z,38.55145631068282,Abu_Euk,0.8238751234582223,0.9149912401461292
SCS2019_K11,2,2019-07-01T14:33:05Z,38.55145631068282,Abu_Euk,0.8102759353042807,0.9149912401461292
SCS2019_K11,3,2019-07-01T14:33:05Z,38.55145631068282,Abu_Euk,0.8477039206595167,0.9149912401461292
SCS2019_K11,1,2019-07-01T15:53:26Z,39.89076637056139,Abu_Euk,0.8375120888288174,0.9149912401461292
SCS2019_K11,2,2019-07-01T15:53:26Z,39.89076637056139,Abu_Euk,0.817071358577907,0.9149912401461292
SCS2019_K11,3,2019-07-01T15:53:26Z,39.89076637056139,Abu_Euk,0.8239080800538656,0.9149912401461292
SCS2019_K11,1,2019-07-01T17:40:29Z,41.674777938458654,Abu_Euk,0.8647243999513491,0.9149912401461292
SCS2019_K11,2,2019-07-01T17:40:29Z,41.674777938458654,Abu_Euk,0.7966401132846753,0.9149912401461292
SCS2019_K11,3,2019-07-01T17:40:29Z,41.674777938458654,Abu_Euk,0.7557803760520456,0.9149912401461292
SCS2019_K11,1,2019-06-30T17:38:46Z,17.646125887963507,Abu_Pro,124.91881464989712,171.18374241536708
SCS2019_K11,2,2019-06-30T17:38:46Z,17.646125887963507,Abu_Pro,121.79608562755958,171.18374241536708
SCS2019_K11,3,2019-06-30T17:38:46Z,17.646125887963507,Abu_Pro,125.38469209492128,171.18374241536708
SCS2019_K11,1,2019-06-30T19:17:32Z,19.292414591776,Abu_Pro,126.91182874217851,171.18374241536708
SCS2019_K11,2,2019-06-30T19:17:32Z,19.292414591776,Abu_Pro,126.14368131512856,171.18374241536708
SCS2019_K11,3,2019-06-30T19:17:32Z,19.292414591776,Abu_Pro,126.8550474829413,171.18374241536708
SCS2019_K11,1,2019-06-30T21:16:57Z,21.282518292334345,Abu_Pro,159.88305586257508,171.18374241536708
SCS2019_K11,2,2019-06-30T21:16:57Z,21.282518292334345,Abu_Pro,162.0888546051374,171.18374241536708
SCS2019_K11,3,2019-06-30T21:16:57Z,21.282518292334345,Abu_Pro,161.22752965406315,171.18374241536708
SCS2019_K11,1,2019-06-30T22:42:13Z,22.703795336087545,Abu_Pro,186.06362586630104,171.18374241536708
SCS2019_K11,2,2019-06-30T22:42:13Z,22.703795336087545,Abu_Pro,187.3860590075005,171.18374241536708
SCS2019_K11,3,2019-06-30T22:42:13Z,22.703795336087545,Abu_Pro,186.76066636665828,171.18374241536708
SCS2019_K11,1,2019-07-01T00:07:30Z,24.125072379840745,Abu_Pro,185.31015335397015,171.18374241536708
SCS2019_K11,2,2019-07-01T00:07:30Z,24.125072379840745,Abu_Pro,184.5680846719731,171.18374241536708
SCS2019_K11,3,2019-07-01T00:07:30Z,24.125072379840745,Abu_Pro,185.98237746401944,171.18374241536708
SCS2019_K11,1,2019-07-01T01:32:47Z,25.546665262911056,Abu_Pro,204.55677587174483,171.18374241536708
SCS2019_K11,2,2019-07-01T01:32:47Z,25.546665262911056,Abu_Pro,205.39731043070393,171.18374241536708
SCS2019_K11,3,2019-07-01T01:32:47Z,25.546665262911056,Abu_Pro,205.1990759739093,171.18374241536708
SCS2019_K11,1,2019-07-01T03:15:09Z,27.252513554758497,Abu_Pro,193.9515747112381,171.18374241536708
SCS2019_K11,2,2019-07-01T03:15:09Z,27.252513554758497,Abu_Pro,191.85840850170916,171.18374241536708
SCS2019_K11,3,2019-07-01T03:15:09Z,27.252513554758497,Abu_Pro,193.2826678118323,171.18374241536708
SCS2019_K11,1,2019-07-01T04:31:16Z,28.521240195830664,Abu_Pro,199.05375960236847,171.18374241536708
SCS2019_K11,2,2019-07-01T04:31:16Z,28.521240195830664,Abu_Pro,198.7635911651271,171.18374241536708
SCS2019_K11,3,2019-07-01T04:31:16Z,28.521240195830664,Abu_Pro,202.3320537477555,171.18374241536708
SCS2019_K11,1,2019-07-01T06:57:58Z,30.966246643265087,Abu_Pro,181.32868212189425,171.18374241536708
SCS2019_K11,2,2019-07-01T06:57:58Z,30.966246643265087,Abu_Pro,181.1293548736932,171.18374241536708
SCS2019_K11,3,2019-07-01T06:57:58Z,30.966246643265087,Abu_Pro,179.08003907123634,171.18374241536708
SCS2019_K11,1,2019-07-01T08:13:49Z,32.2304482544793,Abu_Pro,166.81713422528458,171.18374241536708
SCS2019_K11,2,2019-07-01T08:13:49Z,32.2304482544793,Abu_Pro,172.23099527637802,171.18374241536708
SCS2019_K11,3,2019-07-01T08:13:49Z,32.2304482544793,Abu_Pro,167.58250588683595,171.18374241536708
SCS2019_K11,1,2019-07-01T09:25:13Z,33.42053294771247,Abu_Pro,171.35974230154633,171.18374241536708
SCS2019_K11,2,2019-07-01T09:25:13Z,33.42053294771247,Abu_Pro,170.1472924696798,171.18374241536708
SCS2019_K11,3,2019-07-01T09:25:13Z,33.42053294771247,Abu_Pro,169.853381974982,171.18374241536708
SCS2019_K11,1,2019-07-01T10:09:50Z,34.16393307169278,Abu_Pro,161.74912407523635,171.18374241536708
SCS2019_K11,2,2019-07-01T10:09:50Z,34.16393307169278,Abu_Pro,163.34779883829214,171.18374241536708
SCS2019_K11,3,2019-07-01T10:09:50Z,34.16393307169278,Abu_Pro,162.8581817392218,171.18374241536708
SCS2019_K11,1,2019-07-01T12:23:41Z,36.39487709151374,Abu_Pro,164.54178163428938,171.18374241536708
SCS2019_K11,2,2019-07-01T12:23:41Z,36.39487709151374,Abu_Pro,165.01342368565557,171.18374241536708
SCS2019_K11,3,2019-07-01T12:23:41Z,36.39487709151374,Abu_Pro,164.66840985932433,171.18374241536708
SCS2019_K11,1,2019-07-01T13:26:11Z,37.436480066114,Abu_Pro,167.21583850169935,171.18374241536708
SCS2019_K11,2,2019-07-01T13:26:11Z,37.436480066114,Abu_Pro,165.54903572147643,171.18374241536708
SCS2019_K11,3,2019-07-01T13:26:11Z,37.436480066114,Abu_Pro,166.1292951406059,171.18374241536708
SCS2019_K11,1,2019-07-01T14:33:05Z,38.55145631068282,Abu_Pro,161.8247400764713,171.18374241536708
SCS2019_K11,2,2019-07-01T14:33:05Z,38.55145631068282,Abu_Pro,163.47146768727035,171.18374241536708
SCS2019_K11,3,2019-07-01T14:33:05Z,38.55145631068282,Abu_Pro,163.98135448009612,171.18374241536708
SCS2019_K11,1,2019-07-01T15:53:26Z,39.89076637056139,Abu_Pro,162.15710708534215,171.18374241536708
SCS2019_K11,2,2019-07-01T15:53:26Z,39.89076637056139,Abu_Pro,161.50106292571775,171.18374241536708
SCS2019_K11,3,2019-07-01T15:53:26Z,39.89076637056139,Abu_Pro,162.13285367076523,171.18374241536708
SCS2019_K11,1,2019-07-01T17:40:29Z,41.674777938458654,Abu_Pro,162.2977829145907,171.18374241536708
SCS2019_K11,2,2019-07-01T17:40:29Z,41.674777938458654,Abu_Pro,160.98189426079574,171.18374241536708
SCS2019_K11,3,2019-07-01T17:40:29Z,41.674777938458654,Abu_Pro,162.29872892603183,171.18374241536708
SCS2019_K11,1,2019-06-30T17:38:46Z,17.646125887963507,Abu_Syn,7.687208162090618,8.461524220249759
SCS2019_K11,2,2019-06-30T17:38:46Z,17.646125887963507,Abu_Syn,7.374359072770561,8.461524220249759
SCS2019_K11,3,2019-06-30T17:38:46Z,17.646125887963507,Abu_Syn,7.738450731511183,8.461524220249759
SCS2019_K11,1,2019-06-30T19:17:32Z,19.292414591776,Abu_Syn,7.660057263530813,8.461524220249759
SCS2019_K11,2,2019-06-30T19:17:32Z,19.292414591776,Abu_Syn,7.744532556264799,8.461524220249759
SCS2019_K11,3,2019-06-30T19:17:32Z,19.292414591776,Abu_Syn,7.8441768491867085,8.461524220249759
SCS2019_K11,1,2019-06-30T21:16:57Z,21.282518292334345,Abu_Syn,9.066044069334056,8.461524220249759
SCS2019_K11,2,2019-06-30T21:16:57Z,21.282518292334345,Abu_Syn,9.07964494629229,8.461524220249759
SCS2019_K11,3,2019-06-30T21:16:57Z,21.282518292334345,Abu_Syn,8.64783062043148,8.461524220249759
SCS2019_K11,1,2019-06-30T22:42:13Z,22.703795336087545,Abu_Syn,9.45433988940205,8.461524220249759
SCS2019_K11,2,2019-06-30T22:42:13Z,22.703795336087545,Abu_Syn,9.655106161623609,8.461524220249759
SCS2019_K11,3,2019-06-30T22:42:13Z,22.703795336087545,Abu_Syn,9.66179538350972,8.461524220249759
SCS2019_K11,1,2019-07-01T00:07:30Z,24.125072379840745,Abu_Syn,10.111169081813848,8.461524220249759
SCS2019_K11,2,2019-07-01T00:07:30Z,24.125072379840745,Abu_Syn,9.927334249602904,8.461524220249759
SCS2019_K11,3,2019-07-01T00:07:30Z,24.125072379840745,Abu_Syn,10.097696948660388,8.461524220249759
SCS2019_K11,1,2019-07-01T01:32:47Z,25.546665262911056,Abu_Syn,10.131830072221394,8.461524220249759
SCS2019_K11,2,2019-07-01T01:32:47Z,25.546665262911056,Abu_Syn,10.274972366647845,8.461524220249759
SCS2019_K11,3,2019-07-01T01:32:47Z,25.546665262911056,Abu_Syn,10.043251618776628,8.461524220249759
SCS2019_K11,1,2019-07-01T03:15:09Z,27.252513554758497,Abu_Syn,10.189883115785491,8.461524220249759
SCS2019_K11,2,2019-07-01T03:15:09Z,27.252513554758497,Abu_Syn,9.982411515598582,8.461524220249759
SCS2019_K11,3,2019-07-01T03:15:09Z,27.252513554758497,Abu_Syn,10.226884385576923,8.461524220249759
SCS2019_K11,1,2019-07-01T04:31:16Z,28.521240195830664,Abu_Syn,9.246595598739908,8.461524220249759
SCS2019_K11,2,2019-07-01T04:31:16Z,28.521240195830664,Abu_Syn,9.352097378458634,8.461524220249759
SCS2019_K11,3,2019-07-01T04:31:16Z,28.521240195830664,Abu_Syn,9.198768495531624,8.461524220249759
SCS2019_K11,1,2019-07-01T06:57:58Z,30.966246643265087,Abu_Syn,8.470312063371123,8.461524220249759
SCS2019_K11,2,2019-07-01T06:57:58Z,30.966246643265087,Abu_Syn,8.389025449251163,8.461524220249759
SCS2019_K11,3,2019-07-01T06:57:58Z,30.966246643265087,Abu_Syn,8.17081962930531,8.461524220249759
SCS2019_K11,1,2019-07-01T08:13:49Z,32.2304482544793,Abu_Syn,7.993604717570779,8.461524220249759
SCS2019_K11,2,2019-07-01T08:13:49Z,32.2304482544793,Abu_Syn,7.925866944797344,8.461524220249759
SCS2019_K11,3,2019-07-01T08:13:49Z,32.2304482544793,Abu_Syn,7.707603626032525,8.461524220249759
SCS2019_K11,1,2019-07-01T09:25:13Z,33.42053294771247,Abu_Syn,7.363970984593313,8.461524220249759
SCS2019_K11,2,2019-07-01T09:25:13Z,33.42053294771247,Abu_Syn,7.402575028406767,8.461524220249759
SCS2019_K11,3,2019-07-01T09:25:13Z,33.42053294771247,Abu_Syn,7.5448022461626065,8.461524220249759
SCS2019_K11,1,2019-07-01T10:09:50Z,34.16393307169278,Abu_Syn,7.2957499036999085,8.461524220249759
SCS2019_K11,2,2019-07-01T10:09:50Z,34.16393307169278,Abu_Syn,7.431863437848426,8.461524220249759
SCS2019_K11,3,2019-07-01T10:09:50Z,34.16393307169278,Abu_Syn,7.26507415657591,8.461524220249759
SCS2019_K11,1,2019-07-01T12:23:41Z,36.39487709151374,Abu_Syn,7.428582404423251,8.461524220249759
SCS2019_K11,2,2019-07-01T12:23:41Z,36.39487709151374,Abu_Syn,7.469351177353586,8.461524220249759
SCS2019_K11,3,2019-07-01T12:23:41Z,36.39487709151374,Abu_Syn,7.1970935007155905,8.461524220249759
SCS2019_K11,1,2019-07-01T13:26:11Z,37.436480066114,Abu_Syn,7.898459673506443,8.461524220249759
SCS2019_K11,2,2019-07-01T13:26:11Z,37.436480066114,Abu_Syn,7.73046191567517,8.461524220249759
SCS2019_K11,3,2019-07-01T13:26:11Z,37.436480066114,Abu_Syn,7.918700893742969,8.461524220249759
SCS2019_K11,1,2019-07-01T14:33:05Z,38.55145631068282,Abu_Syn,7.231158656174568,8.461524220249759
SCS2019_K11,2,2019-07-01T14:33:05Z,38.55145631068282,Abu_Syn,7.367382873943123,8.461524220249759
SCS2019_K11,3,2019-07-01T14:33:05Z,38.55145631068282,Abu_Syn,7.646357788835656,8.461524220249759
SCS2019_K11,1,2019-07-01T15:53:26Z,39.89076637056139,Abu_Syn,7.636328936174963,8.461524220249759
SCS2019_K11,2,2019-07-01T15:53:26Z,39.89076637056139,Abu_Syn,7.435355137121503,8.461524220249759
SCS2019_K11,3,2019-07-01T15:53:26Z,39.89076637056139,Abu_Syn,7.544546716526307,8.461524220249759
SCS2019_K11,1,2019-07-01T17:40:29Z,41.674777938458654,Abu_Syn,7.76559098969273,8.461524220249759
SCS2019_K11,2,2019-07-01T17:40:29Z,41.674777938458654,Abu_Syn,7.619115241756182,8.461524220249759
SCS2019_K11,3,2019-07-01T17:40:29Z,41.674777938458654,Abu_Syn,7.5237595813210305,8.461524220249759
SCS2019_K11,1,2019-06-30T17:38:46Z,17.646125887963507,Bio_Euk,0.36031450774269574,0.40156909292848314
SCS2019_K11,2,2019-06-30T17:38:46Z,17.646125887963507,Bio_Euk,0.36297625999791777,0.40156909292848314
SCS2019_K11,3,2019-06-30T17:38:46Z,17.646125887963507,Bio_Euk,0.40582174857549236,0.40156909292848314
SCS2019_K11,1,2019-06-30T19:17:32Z,19.292414591776,Bio_Euk,0.37941276861052875,0.40156909292848314
SCS2019_K11,2,2019-06-30T19:17:32Z,19.292414591776,Bio_Euk,0.363457307061497,0.40156909292848314
SCS2019_K11,3,2019-06-30T19:17:32Z,19.292414591776,Bio_Euk,0.3656488770864534,0.40156909292848314
SCS2019_K11,1,2019-06-30T21:16:57Z,21.282518292334345,Bio_Euk,0.4518083577578335,0.40156909292848314
SCS2019_K11,2,2019-06-30T21:16:57Z,21.282518292334345,Bio_Euk,0.42443015226400105,0.40156909292848314
SCS2019_K11,3,2019-06-30T21:16:57Z,21.282518292334345,Bio_Euk,0.41588338828255655,0.40156909292848314
SCS2019_K11,1,2019-06-30T22:42:13Z,22.703795336087545,Bio_Euk,0.4030928733520827,0.40156909292848314
SCS2019_K11,2,2019-06-30T22:42:13Z,22.703795336087545,Bio_Euk,0.4411781416922066,0.40156909292848314
SCS2019_K11,3,2019-06-30T22:42:13Z,22.703795336087545,Bio_Euk,0.41397492326470536,0.40156909292848314
SCS2019_K11,1,2019-07-01T00:07:30Z,24.125072379840745,Bio_Euk,0.47991974974589646,0.40156909292848314
SCS2019_K11,2,2019-07-01T00:07:30Z,24.125072379840745,Bio_Euk,0.4251130521979274,0.40156909292848314
SCS2019_K11,3,2019-07-01T00:07:30Z,24.125072379840745,Bio_Euk,0.3906085683765076,0.40156909292848314
SCS2019_K11,1,2019-07-01T01:32:47Z,25.546665262911056,Bio_Euk,0.3846288427889059,0.40156909292848314
SCS2019_K11,2,2019-07-01T01:32:47Z,25.546665262911056,Bio_Euk,0.42079726514702387,0.40156909292848314
SCS2019_K11,3,2019-07-01T01:32:47Z,25.546665262911056,Bio_Euk,0.41725583764677,0.40156909292848314
SCS2019_K11,1,2019-07-01T03:15:09Z,27.252513554758497,Bio_Euk,0.37656862651428424,0.40156909292848314
SCS2019_K11,2,2019-07-01T03:15:09Z,27.252513554758497,Bio_Euk,0.4270534145679841,0.40156909292848314
SCS2019_K11,3,2019-07-01T03:15:09Z,27.252513554758497,Bio_Euk,0.444861745881782,0.40156909292848314
SCS2019_K11,1,2019-07-01T04:31:16Z,28.521240195830664,Bio_Euk,0.3964451733413572,0.40156909292848314
SCS2019_K11,2,2019-07-01T04:31:16Z,28.521240195830664,Bio_Euk,0.3785060436282555,0.40156909292848314
SCS2019_K11,3,2019-07-01T04:31:16Z,28.521240195830664,Bio_Euk,0.37514588533448257,0.40156909292848314
SCS2019_K11,1,2019-07-01T06:57:58Z,30.966246643265087,Bio_Euk,0.40737022511369586,0.40156909292848314
SCS2019_K11,2,2019-07-01T06:57:58Z,30.966246643265087,Bio_Euk,0.3962808785013888,0.40156909292848314
SCS2019_K11,3,2019-07-01T06:57:58Z,30.966246643265087,Bio_Euk,0.38687376138992446,0.40156909292848314
SCS2019_K11,1,2019-07-01T08:13:49Z,32.2304482544793,Bio_Euk,0.41231324979715744,0.40156909292848314
SCS2019_K11,2,2019-07-01T08:13:49Z,32.2304482544793,Bio_Euk,0.4285450581950958,0.40156909292848314
SCS2019_K11,3,2019-07-01T08:13:49Z,32.2304482544793,Bio_Euk,0.43175736073911275,0.40156909292848314
SCS2019_K11,1,2019-07-01T09:25:13Z,33.42053294771247,Bio_Euk,0.4291356492244601,0.40156909292848314
SCS2019_K11,2,2019-07-01T09:25:13Z,33.42053294771247,Bio_Euk,0.4103139246556357,0.40156909292848314
SCS2019_K11,3,2019-07-01T09:25:13Z,33.42053294771247,Bio_Euk,0.39221712194124253,0.40156909292848314
SCS2019_K11,1,2019-07-01T10:09:50Z,34.16393307169278,Bio_Euk,0.42636989086651894,0.40156909292848314
SCS2019_K11,2,2019-07-01T10:09:50Z,34.16393307169278,Bio_Euk,0.36820384602254136,0.40156909292848314
SCS2019_K11,3,2019-07-01T10:09:50Z,34.16393307169278,Bio_Euk,0.38043615678586384,0.40156909292848314
SCS2019_K11,1,2019-07-01T12:23:41Z,36.39487709151374,Bio_Euk,0.42059218494629996,0.40156909292848314
SCS2019_K11,2,2019-07-01T12:23:41Z,36.39487709151374,Bio_Euk,0.3985136124972023,0.40156909292848314
SCS2019_K11,3,2019-07-01T12:23:41Z,36.39487709151374,Bio_Euk,0.38777753761557576,0.40156909292848314
SCS2019_K11,1,2019-07-01T13:26:11Z,37.436480066114,Bio_Euk,0.38256972238278353,0.40156909292848314
SCS2019_K11,2,2019-07-01T13:26:11Z,37.436480066114,Bio_Euk,0.385294525990782,0.40156909292848314
SCS2019_K11,3,2019-07-01T13:26:11Z,37.436480066114,Bio_Euk,0.38538723582815976,0.40156909292848314
SCS2019_K11,1,2019-07-01T14:33:05Z,38.55145631068282,Bio_Euk,0.41294469146034807,0.40156909292848314
SCS2019_K11,2,2019-07-01T14:33:05Z,38.55145631068282,Bio_Euk,0.3956502542030214,0.40156909292848314
SCS2019_K11,3,2019-07-01T14:33:05Z,38.55145631068282,Bio_Euk,0.40594883541998916,0.40156909292848314
SCS2019_K11,1,2019-07-01T15:53:26Z,39.89076637056139,Bio_Euk,0.4011494651185891,0.40156909292848314
SCS2019_K11,2,2019-07-01T15:53:26Z,39.89076637056139,Bio_Euk,0.4008169985646746,0.40156909292848314
SCS2019_K11,3,2019-07-01T15:53:26Z,39.89076637056139,Bio_Euk,0.3823551560983021,0.40156909292848314
SCS2019_K11,1,2019-07-01T17:40:29Z,41.674777938458654,Bio_Euk,0.38922529269898837,0.40156909292848314
SCS2019_K11,2,2019-07-01T17:40:29Z,41.674777938458654,Bio_Euk,0.3565676717654116,0.40156909292848314
SCS2019_K11,3,2019-07-01T17:40:29Z,41.674777938458654,Bio_Euk,0.34855108978417654,0.40156909292848314
SCS2019_K11,1,2019-06-30T17:38:46Z,17.646125887963507,Bio_Pro,3.175884742059345,2.7679458085060267
SCS2019_K11,2,2019-06-30T17:38:46Z,17.646125887963507,Bio_Pro,3.1273089093474695,2.7679458085060267
SCS2019_K11,3,2019-06-30T17:38:46Z,17.646125887963507,Bio_Pro,3.0993421882604806,2.7679458085060267
SCS2019_K11,1,2019-06-30T19:17:32Z,19.292414591776,Bio_Pro,2.901909363102631,2.7679458085060267
SCS2019_K11,2,2019-06-30T19:17:32Z,19.292414591776,Bio_Pro,2.9149344880545867,2.7679458085060267
SCS2019_K11,3,2019-06-30T19:17:32Z,19.292414591776,Bio_Pro,2.967265137190028,2.7679458085060267
SCS2019_K11,1,2019-06-30T21:16:57Z,21.282518292334345,Bio_Pro,2.7998587648719973,2.7679458085060267
SCS2019_K11,2,2019-06-30T21:16:57Z,21.282518292334345,Bio_Pro,2.8618083719274385,2.7679458085060267
SCS2019_K11,3,2019-06-30T21:16:57Z,21.282518292334345,Bio_Pro,2.8562702619273628,2.7679458085060267
SCS2019_K11,1,2019-06-30T22:42:13Z,22.703795336087545,Bio_Pro,2.7555156633594904,2.7679458085060267
SCS2019_K11,2,2019-06-30T22:42:13Z,22.703795336087545,Bio_Pro,2.8128768607492938,2.7679458085060267
SCS2019_K11,3,2019-06-30T22:42:13Z,22.703795336087545,Bio_Pro,2.7386228237579626,2.7679458085060267
SCS2019_K11,1,2019-07-01T00:07:30Z,24.125072379840745,Bio_Pro,2.714750767195621,2.7679458085060267
SCS2019_K11,2,2019-07-01T00:07:30Z,24.125072379840745,Bio_Pro,2.656083284552075,2.7679458085060267
SCS2019_K11,3,2019-07-01T00:07:30Z,24.125072379840745,Bio_Pro,2.663998461132638,2.7679458085060267
SCS2019_K11,1,2019-07-01T01:32:47Z,25.546665262911056,Bio_Pro,2.715345141127704,2.7679458085060267
SCS2019_K11,2,2019-07-01T01:32:47Z,25.546665262911056,Bio_Pro,2.758660796880912,2.7679458085060267
SCS2019_K11,3,2019-07-01T01:32:47Z,25.546665262911056,Bio_Pro,2.802193358370728,2.7679458085060267
SCS2019_K11,1,2019-07-01T03:15:09Z,27.252513554758497,Bio_Pro,2.563548612159759,2.7679458085060267
SCS2019_K11,2,2019-07-01T03:15:09Z,27.252513554758497,Bio_Pro,2.466796623565767,2.7679458085060267
SCS2019_K11,3,2019-07-01T03:15:09Z,27.252513554758497,Bio_Pro,2.5591510305131977,2.7679458085060267
SCS2019_K11,1,2019-07-01T04:31:16Z,28.521240195830664,Bio_Pro,2.492767774225697,2.7679458085060267
SCS2019_K11,2,2019-07-01T04:31:16Z,28.521240195830664,Bio_Pro,2.4790896531405124,2.7679458085060267
SCS2019_K11,3,2019-07-01T04:31:16Z,28.521240195830664,Bio_Pro,2.531746199876233,2.7679458085060267
SCS2019_K11,1,2019-07-01T06:57:58Z,30.966246643265087,Bio_Pro,2.4304888923476757,2.7679458085060267
SCS2019_K11,2,2019-07-01T06:57:58Z,30.966246643265087,Bio_Pro,2.433558712982387,2.7679458085060267
SCS2019_K11,3,2019-07-01T06:57:58Z,30.966246643265087,Bio_Pro,2.382747439329048,2.7679458085060267
SCS2019_K11,1,2019-07-01T08:13:49Z,32.2304482544793,Bio_Pro,2.5235872369400125,2.7679458085060267
SCS2019_K11,2,2019-07-01T08:13:49Z,32.2304482544793,Bio_Pro,2.6616397336106505,2.7679458085060267
SCS2019_K11,3,2019-07-01T08:13:49Z,32.2304482544793,Bio_Pro,2.4807327458229276,2.7679458085060267
SCS2019_K11,1,2019-07-01T09:25:13Z,33.42053294771247,Bio_Pro,2.6327357609256907,2.7679458085060267
SCS2019_K11,2,2019-07-01T09:25:13Z,33.42053294771247,Bio_Pro,2.603971875301082,2.7679458085060267
SCS2019_K11,3,2019-07-01T09:25:13Z,33.42053294771247,Bio_Pro,2.5724381852433034,2.7679458085060267
